time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-01-01,7.8,6.9,9.1,0.0,0.0,10.0,13.0,,1031.8,
2016-01-02,7.1,5.8,8.5,5.1,0.0,,3.6,,1030.3,
2016-01-03,9.4,5.2,16.9,0.0,0.0,294.0,5.4,,1026.2,
2016-01-04,8.3,3.0,14.6,0.0,0.0,26.0,5.8,,1026.9,
2016-01-05,7.8,2.4,13.5,0.0,0.0,79.0,5.0,,1025.4,
2016-01-06,9.7,8.0,11.9,3.3,0.0,,4.7,,,
2016-01-07,13.9,9.6,23.0,0.0,0.0,,3.2,,1011.9,
2016-01-08,12.7,6.9,19.1,0.0,0.0,,4.0,,1008.4,
2016-01-09,9.4,3.5,14.6,0.0,0.0,320.0,13.7,,,
2016-01-10,4.8,0.8,10.2,0.0,0.0,12.0,6.8,,1025.9,
2016-01-11,6.2,1.3,13.5,0.0,0.0,,1.8,,1024.6,
2016-01-12,9.2,1.3,19.1,0.0,0.0,,3.6,,1025.4,
2016-01-13,11.1,3.5,19.1,0.0,0.0,,3.6,,1022.0,
2016-01-14,14.1,8.5,21.3,0.0,0.0,195.0,4.3,,1012.4,
2016-01-15,14.8,9.1,21.3,0.0,0.0,,5.0,,1008.6,
2016-01-16,9.7,6.3,18.0,0.0,0.0,,7.6,,1013.2,
2016-01-17,7.4,0.2,14.1,0.0,0.0,,5.0,,1022.1,
2016-01-18,8.1,2.4,15.2,0.0,0.0,,2.9,,1026.6,
2016-01-19,13.0,6.3,20.8,0.0,0.0,,6.5,,,
2016-01-20,11.1,7.4,14.1,0.0,0.0,,6.8,,1019.7,
2016-01-21,12.9,6.3,18.0,0.3,0.0,,10.8,,1016.2,
2016-01-22,7.1,3.0,12.4,0.0,0.0,332.0,12.2,,1026.0,
2016-01-23,6.8,-0.3,14.1,0.0,0.0,,4.3,,1025.4,
2016-01-24,11.5,1.9,21.3,0.0,0.0,181.0,8.6,,1017.0,
2016-01-25,17.6,13.5,24.1,0.0,0.0,,6.8,,,
2016-01-26,10.4,6.3,14.6,0.0,0.0,24.0,15.5,,1021.8,
2016-01-27,8.1,2.4,15.2,0.0,0.0,,7.6,,1026.6,
2016-01-28,10.1,0.2,21.9,0.0,0.0,,3.6,,1021.9,
2016-01-29,14.5,3.5,24.6,0.0,0.0,229.0,6.8,,1016.9,
2016-01-30,16.4,8.0,25.2,0.0,0.0,192.0,9.4,,1011.7,
2016-01-31,20.2,14.6,30.2,0.0,0.0,,7.9,,1009.0,
2016-02-01,18.3,12.4,25.2,0.0,0.0,134.0,12.2,,,
2016-02-02,16.8,10.8,22.4,0.0,0.0,294.0,10.4,,1008.1,
2016-02-03,9.5,4.1,14.6,0.0,0.0,353.0,10.4,,1021.8,
2016-02-04,7.5,1.3,15.2,0.0,0.0,,4.3,,1031.3,
2016-02-05,9.2,0.8,16.9,0.0,0.0,152.0,7.2,,1029.1,
2016-02-06,10.8,4.1,16.3,0.0,0.0,326.0,10.8,,1027.5,
2016-02-07,9.6,0.2,20.2,0.0,0.0,204.0,5.4,,1023.9,
2016-02-08,12.2,8.0,18.5,0.0,0.0,333.0,13.7,,1026.9,
2016-02-09,12.5,4.1,23.5,0.0,0.0,,9.0,,1026.8,
2016-02-10,13.8,3.5,23.5,0.0,0.0,,5.4,,1026.0,
2016-02-11,19.3,11.3,28.5,0.0,0.0,202.0,7.9,,1019.9,
2016-02-12,17.9,8.5,26.3,0.0,0.0,,5.4,,1022.7,
2016-02-13,17.0,11.3,24.1,0.0,0.0,,10.1,,1024.5,
2016-02-14,17.6,14.1,24.1,0.0,0.0,191.0,9.7,,,
2016-02-15,17.9,10.2,23.5,0.0,0.0,339.0,7.6,,1011.8,
2016-02-16,17.5,6.3,28.0,0.0,0.0,280.0,6.1,,1015.2,
2016-02-17,17.2,10.2,24.1,0.0,0.0,108.0,9.0,,1022.4,
2016-02-18,18.5,12.4,26.3,0.0,0.0,175.0,14.4,,1021.1,
2016-02-19,21.3,18.0,27.4,0.0,0.0,182.0,13.3,,1018.7,
2016-02-20,20.8,19.1,24.6,0.0,0.0,183.0,10.1,,1016.8,
2016-02-21,19.8,18.5,21.9,0.3,0.0,,5.0,,,
2016-02-22,17.8,14.1,22.4,0.0,0.0,,6.5,,1011.9,
2016-02-23,12.9,8.5,16.3,33.8,0.0,321.0,14.8,,,
2016-02-24,11.4,5.8,18.5,0.0,0.0,,10.4,,1021.8,
2016-02-25,12.1,3.5,20.8,0.0,0.0,347.0,7.9,,1026.0,
2016-02-26,11.6,5.2,18.0,0.0,0.0,,5.4,,1029.6,
2016-02-27,14.7,5.8,23.0,0.0,0.0,200.0,7.6,,1024.0,
2016-02-28,18.1,13.0,25.8,0.0,0.0,193.0,11.2,,1017.1,
2016-02-29,20.4,16.9,25.2,0.0,0.0,193.0,9.4,,1016.6,
2016-03-01,21.1,15.2,27.4,0.0,0.0,283.0,12.6,,1016.5,
2016-03-02,17.6,9.6,25.8,0.0,0.0,134.0,9.0,,1018.6,
2016-03-03,22.5,16.9,28.5,0.0,0.0,339.0,11.9,,1014.3,
2016-03-04,16.9,7.4,24.6,0.0,0.0,114.0,6.5,,1020.1,
2016-03-05,19.1,14.1,26.3,0.0,0.0,,9.4,,1020.2,
2016-03-06,18.7,14.6,25.2,0.0,0.0,160.0,13.7,,1017.8,
2016-03-07,20.7,18.0,24.6,0.3,0.0,158.0,17.3,,1009.5,
2016-03-08,22.8,20.2,28.5,5.6,0.0,160.0,15.1,,1004.6,
2016-03-09,16.1,15.2,21.9,55.4,0.0,35.0,12.6,,,
2016-03-10,16.4,14.6,18.0,10.2,0.0,8.0,12.2,,1011.5,
2016-03-11,17.6,15.2,21.9,9.1,0.0,,5.0,,,
2016-03-12,17.8,14.1,23.5,0.0,0.0,,5.8,,1012.0,
2016-03-13,19.2,13.5,29.6,0.0,0.0,,6.5,,,
2016-03-14,23.5,12.4,33.5,0.0,0.0,243.0,8.3,,1008.7,
2016-03-15,24.8,19.6,33.5,0.0,0.0,229.0,9.0,,1008.3,
2016-03-16,21.3,16.3,27.4,0.0,0.0,97.0,7.9,,1013.6,
2016-03-17,22.2,19.6,26.3,0.5,0.0,,6.1,,1010.7,
2016-03-18,21.5,13.5,26.3,1.8,0.0,,7.2,,,
2016-03-19,13.2,8.5,16.9,0.0,0.0,5.0,16.9,,1020.9,
2016-03-20,11.7,5.8,18.0,0.0,0.0,3.0,8.6,,1028.9,
2016-03-21,11.2,1.9,20.2,0.0,0.0,,6.5,,1028.6,
2016-03-22,16.3,7.4,25.8,0.0,0.0,190.0,14.0,,1018.3,
2016-03-23,21.5,18.5,28.0,1.3,0.0,173.0,14.8,,1008.7,
2016-03-24,16.4,9.1,21.3,3.8,0.0,347.0,12.2,,1014.1,
2016-03-25,14.3,5.2,23.0,0.0,0.0,,6.1,,1014.3,
2016-03-26,16.3,9.1,23.5,0.0,0.0,163.0,6.1,,1012.3,
2016-03-27,18.7,13.5,23.5,0.0,0.0,,7.9,,1016.6,
2016-03-28,16.5,9.1,24.1,0.0,0.0,,6.5,,1019.2,
2016-03-29,18.6,14.6,20.8,0.5,0.0,,9.4,,,
2016-03-30,22.0,20.2,25.2,0.8,0.0,169.0,11.5,,1006.3,
2016-03-31,24.2,19.1,30.2,0.0,0.0,23.0,7.9,,1004.5,
2016-04-01,14.7,10.8,19.1,8.6,0.0,19.0,12.6,,,
2016-04-02,14.6,7.4,23.5,0.0,0.0,,7.6,,1023.8,
2016-04-03,16.3,6.9,26.3,0.0,0.0,,4.0,,1022.0,
2016-04-04,19.9,11.9,28.5,0.0,0.0,192.0,6.8,,1020.8,
2016-04-05,20.1,11.9,28.0,0.0,0.0,196.0,7.9,,1020.7,
2016-04-06,20.6,13.0,28.0,0.0,0.0,,9.0,,1017.1,
2016-04-07,19.8,9.1,29.6,0.0,0.0,223.0,4.0,,1016.3,
2016-04-08,20.4,13.0,26.9,0.0,0.0,,6.5,,1019.5,
2016-04-09,19.5,14.6,25.2,0.5,0.0,,8.3,,1018.3,
2016-04-10,21.5,18.5,26.3,0.0,0.0,176.0,12.6,,1013.8,
2016-04-11,24.9,21.3,31.9,0.0,0.0,,8.6,,1011.6,
2016-04-12,19.4,16.9,23.0,30.2,0.0,32.0,11.2,,1016.9,
2016-04-13,18.2,14.6,22.4,10.2,0.0,19.0,6.8,,1016.1,
2016-04-14,17.8,12.4,25.2,0.0,0.0,,6.5,,1015.0,
2016-04-15,19.5,12.4,26.3,0.0,0.0,,7.9,,1011.3,
2016-04-16,20.6,18.0,24.1,6.4,0.0,139.0,12.6,,1010.0,
2016-04-17,21.2,18.0,25.8,34.0,0.0,104.0,9.7,,,
2016-04-18,20.1,17.4,24.1,28.7,0.0,,6.5,,1016.7,
2016-04-19,21.1,16.9,27.4,0.0,0.0,,3.2,,,
2016-04-20,21.4,15.8,27.4,14.7,0.0,,5.8,,1014.4,
2016-04-21,21.0,15.8,28.5,10.4,0.0,45.0,7.6,,,
2016-04-22,22.1,15.8,29.1,0.0,0.0,,6.1,,1017.9,
2016-04-23,21.3,13.0,28.5,0.0,0.0,,4.3,,1016.9,
2016-04-24,21.5,17.4,26.3,0.0,0.0,155.0,9.7,,1011.3,
2016-04-25,25.5,21.3,31.3,0.0,0.0,173.0,11.5,,,
2016-04-26,25.1,22.4,30.2,0.0,0.0,167.0,14.4,,1004.7,
2016-04-27,23.8,16.9,32.4,13.7,0.0,,7.6,,,
2016-04-28,24.0,17.4,30.8,0.0,0.0,129.0,10.4,,,
2016-04-29,26.0,24.1,29.1,0.0,0.0,161.0,11.5,,,
2016-04-30,24.4,19.1,30.2,23.4,0.0,,7.2,,1005.2,
2016-05-01,21.8,19.1,25.8,0.0,0.0,22.0,10.8,,1011.6,
2016-05-02,17.5,14.1,21.3,0.0,0.0,353.0,10.8,,1017.9,
2016-05-03,18.7,13.0,25.8,0.0,0.0,6.0,5.8,,1018.4,
2016-05-04,21.7,12.4,30.8,0.0,0.0,,7.9,,1017.3,
2016-05-05,23.6,15.2,31.9,0.0,0.0,,5.8,,1016.3,
2016-05-06,22.6,13.5,30.2,0.0,0.0,,4.7,,1016.8,
2016-05-07,22.8,15.8,29.6,0.0,0.0,168.0,10.4,,1014.7,
2016-05-08,21.5,19.6,23.0,2.8,0.0,170.0,12.6,,1010.6,
2016-05-09,24.9,19.6,30.8,0.0,0.0,182.0,11.9,,1007.4,
2016-05-10,27.0,19.1,33.0,6.9,0.0,178.0,13.0,,1010.2,
2016-05-11,24.3,18.5,30.8,8.4,0.0,146.0,10.1,,1014.3,
2016-05-12,24.7,20.2,29.1,2.8,0.0,,6.1,,1018.2,
2016-05-13,26.0,21.9,30.8,0.0,0.0,,6.1,,1019.1,
2016-05-14,22.7,17.4,27.4,19.6,0.0,,2.5,,1017.2,
2016-05-15,19.6,16.9,22.4,5.8,0.0,,6.1,,,
2016-05-16,21.9,19.6,26.9,6.6,0.0,,7.2,,1011.9,
2016-05-17,22.6,18.5,28.0,5.1,0.0,,7.9,,1012.1,
2016-05-18,20.2,18.0,25.8,4.1,0.0,21.0,10.8,,1016.2,
2016-05-19,18.9,16.3,24.6,57.2,0.0,32.0,8.3,,1013.9,
2016-05-20,22.0,16.9,28.5,0.0,0.0,,5.0,,1014.7,
2016-05-21,24.5,21.3,28.5,0.0,0.0,,6.5,,1015.3,
2016-05-22,26.0,22.4,30.8,0.0,0.0,,8.6,,1012.7,
2016-05-23,24.9,21.9,29.6,0.3,0.0,140.0,11.5,,1010.9,
2016-05-24,26.9,23.5,30.8,0.0,0.0,149.0,12.2,,1012.2,
2016-05-25,27.0,25.2,30.2,0.0,0.0,163.0,10.1,,1013.7,
2016-05-26,26.6,20.2,32.4,13.2,0.0,154.0,10.8,,,
2016-05-27,21.3,18.5,25.2,8.9,0.0,,9.0,,1007.0,
2016-05-28,25.0,18.5,33.0,0.5,0.0,,8.6,,1012.0,
2016-05-29,26.2,21.3,31.3,4.6,0.0,,9.0,,1016.1,
2016-05-30,25.5,19.1,31.9,7.9,0.0,,7.9,,1014.2,
2016-05-31,24.1,19.6,28.0,27.2,0.0,,5.4,,1010.6,
2016-06-01,24.8,20.2,30.8,4.8,0.0,,3.2,,,
2016-06-02,24.1,20.2,29.1,9.1,0.0,,6.1,,1011.3,
2016-06-03,23.5,18.5,29.6,40.9,0.0,,4.3,,1011.0,
2016-06-04,23.5,19.6,30.2,2.5,0.0,10.0,7.9,,,
2016-06-05,25.6,20.2,31.3,0.0,0.0,16.0,9.4,,1011.3,
2016-06-06,26.8,21.3,32.4,0.0,0.0,16.0,6.8,,1010.6,
2016-06-07,26.8,20.8,33.5,0.0,0.0,,3.2,,1011.7,
2016-06-08,27.5,21.3,33.5,0.0,0.0,,4.3,,1012.3,
2016-06-09,26.8,21.9,33.5,0.0,0.0,,7.6,,1012.9,
2016-06-10,27.1,20.8,33.0,0.0,0.0,,5.0,,1013.2,
2016-06-11,28.9,24.6,34.1,0.0,0.0,,9.4,,1014.8,
2016-06-12,29.3,25.2,34.6,0.0,0.0,,9.4,,1015.3,
2016-06-13,29.3,24.6,34.6,0.0,0.0,187.0,8.6,,1012.7,
2016-06-14,29.3,25.8,34.6,0.0,0.0,175.0,10.1,,1010.4,
2016-06-15,30.0,25.8,35.8,0.0,0.0,184.0,10.4,,1011.9,
2016-06-16,29.5,24.1,35.8,0.0,0.0,180.0,10.1,,1013.4,
2016-06-17,29.8,24.6,36.3,0.0,0.0,175.0,9.4,,1013.0,
2016-06-18,30.1,24.6,35.8,0.0,0.0,176.0,6.8,,1014.3,
2016-06-19,29.5,25.2,34.6,0.0,0.0,,6.1,,1017.2,
2016-06-20,29.5,24.1,35.2,0.0,0.0,,5.8,,1020.4,
2016-06-21,29.9,24.1,35.8,0.0,0.0,,6.5,,1018.6,
2016-06-22,29.7,24.6,35.8,0.0,0.0,175.0,9.0,,1015.6,
2016-06-23,29.3,24.1,35.2,0.0,0.0,167.0,10.1,,1016.0,
2016-06-24,28.4,24.1,34.1,0.0,0.0,156.0,9.4,,1015.8,
2016-06-25,26.9,25.2,31.3,0.5,0.0,162.0,7.9,,1016.2,
2016-06-26,29.2,24.6,35.2,0.0,0.0,,7.9,,1017.3,
2016-06-27,29.4,24.1,35.8,0.0,0.0,,2.9,,1017.6,
2016-06-28,27.4,22.4,38.5,8.4,0.0,,5.4,,,
2016-06-29,28.2,21.9,35.8,0.0,0.0,,3.6,,1014.8,
2016-06-30,29.9,24.6,34.6,0.0,0.0,,5.8,,1013.8,
2016-07-01,29.7,23.5,35.8,0.0,0.0,,7.6,,1014.7,
2016-07-02,30.2,24.6,36.9,0.0,0.0,174.0,10.4,,1014.4,
2016-07-03,30.3,25.8,36.9,0.0,0.0,183.0,12.6,,1012.4,
2016-07-04,31.1,26.9,37.4,0.0,0.0,179.0,13.0,,1012.2,
2016-07-05,30.7,26.3,37.4,0.0,0.0,,13.3,,1013.6,
2016-07-06,30.8,26.3,38.0,0.0,0.0,175.0,12.6,,1013.4,
2016-07-07,30.7,26.3,37.4,0.0,0.0,171.0,14.0,,1012.8,
2016-07-08,30.9,26.3,38.0,0.0,0.0,177.0,12.2,,1014.0,
2016-07-09,30.9,25.8,37.4,0.0,0.0,177.0,10.8,,1015.0,
2016-07-10,29.9,25.2,36.3,1.0,0.0,169.0,9.4,,1013.1,
2016-07-11,30.9,26.3,38.0,0.0,0.0,178.0,14.4,,1011.8,
2016-07-12,30.4,25.2,38.0,0.0,0.0,178.0,14.4,,1012.7,
2016-07-13,31.4,26.9,38.5,0.0,0.0,178.0,12.6,,1014.1,
2016-07-14,30.9,25.2,38.5,0.0,0.0,171.0,12.2,,1014.3,
2016-07-15,31.5,25.8,38.5,0.0,0.0,181.0,11.2,,1014.1,
2016-07-16,30.6,24.6,38.0,0.0,0.0,171.0,8.3,,1014.4,
2016-07-17,30.7,24.6,37.4,0.0,0.0,158.0,10.8,,,
2016-07-18,30.9,25.8,37.4,0.0,0.0,155.0,8.6,,1018.3,
2016-07-19,30.5,25.2,38.0,0.0,0.0,,8.6,,1019.2,
2016-07-20,31.1,25.2,38.5,0.0,0.0,,7.9,,1019.4,
2016-07-21,31.3,24.6,38.5,0.0,0.0,176.0,6.5,,1018.3,
2016-07-22,31.8,24.6,39.1,0.0,0.0,170.0,6.1,,1016.3,
2016-07-23,31.9,25.8,38.5,0.0,0.0,166.0,9.4,,1013.3,
2016-07-24,31.9,25.8,38.5,0.0,0.0,,7.9,,1012.3,
2016-07-25,30.3,24.6,39.1,19.3,0.0,,5.0,,1012.6,
2016-07-26,26.8,24.1,34.1,2.0,0.0,,3.2,,,
2016-07-27,26.5,23.5,33.5,26.9,0.0,,4.7,,,
2016-07-28,27.9,24.1,36.3,0.0,0.0,184.0,5.4,,1014.2,
2016-07-29,29.3,23.5,35.8,0.0,0.0,,6.1,,1014.6,
2016-07-30,30.2,24.6,36.3,0.0,0.0,,7.6,,1014.5,
2016-07-31,30.5,25.8,36.9,0.0,0.0,173.0,10.1,,1014.3,
2016-08-01,30.3,24.1,37.4,0.0,0.0,169.0,9.4,,1015.5,
2016-08-02,30.3,24.1,36.9,0.0,0.0,173.0,7.9,,1016.5,
2016-08-03,31.1,24.6,37.4,0.0,0.0,,6.8,,1015.0,
2016-08-04,31.1,24.6,37.4,0.0,0.0,159.0,8.3,,1013.0,
2016-08-05,31.1,25.2,38.0,0.0,0.0,,7.9,,1012.9,
2016-08-06,31.2,25.2,38.0,0.0,0.0,174.0,6.8,,1013.2,
2016-08-07,31.7,25.2,38.0,0.0,0.0,,9.0,,1012.1,
2016-08-08,31.7,25.8,38.0,0.0,0.0,161.0,8.6,,1010.9,
2016-08-09,32.0,26.3,39.1,0.0,0.0,,9.7,,1011.4,
2016-08-10,32.4,27.4,39.1,0.0,0.0,163.0,8.6,,1013.2,
2016-08-11,32.2,25.8,39.1,0.0,0.0,,7.6,,1012.5,
2016-08-12,31.8,26.3,40.8,0.0,0.0,,7.9,,1009.2,
2016-08-13,28.8,25.2,35.8,2.5,0.0,,5.0,,1009.8,
2016-08-14,24.7,21.9,29.1,23.4,0.0,,4.3,,1011.6,
2016-08-15,23.0,21.9,24.6,59.7,0.0,,2.9,,,
2016-08-16,23.8,21.9,28.5,45.5,0.0,,4.7,,,
2016-08-17,25.3,24.1,29.1,7.6,0.0,,4.3,,1017.0,
2016-08-18,25.8,23.5,31.3,4.3,0.0,,3.2,,1016.3,
2016-08-19,28.1,24.1,34.1,1.5,0.0,168.0,7.9,,1013.1,
2016-08-20,25.7,23.0,28.5,18.8,0.0,154.0,5.8,,,
2016-08-21,25.0,23.0,28.0,2.8,0.0,,3.6,,1014.2,
2016-08-22,27.3,24.1,33.0,1.0,0.0,,6.5,,1016.6,
2016-08-23,29.3,25.2,34.6,0.0,0.0,174.0,11.9,,1018.4,
2016-08-24,29.0,24.6,34.1,0.0,0.0,170.0,9.4,,1017.8,
2016-08-25,28.3,23.5,34.6,1.0,0.0,,4.0,,1016.4,
2016-08-26,27.9,24.1,34.1,0.0,0.0,,4.7,,1015.5,
2016-08-27,28.0,22.4,33.5,0.0,0.0,,4.0,,1014.4,
2016-08-28,27.1,23.0,33.5,4.1,0.0,,4.7,,1014.6,
2016-08-29,26.3,23.0,33.0,1.5,0.0,,7.2,,,
2016-08-30,27.3,23.0,33.5,0.0,0.0,49.0,6.1,,1014.6,
2016-08-31,28.4,23.5,34.6,2.3,0.0,,2.9,,1013.6,
2016-09-01,29.3,24.1,35.8,0.0,0.0,,6.1,,1013.1,
2016-09-02,27.5,24.1,33.5,0.0,0.0,,4.7,,1014.4,
2016-09-03,27.7,23.0,33.5,0.0,0.0,,4.7,,1014.2,
2016-09-04,28.0,24.1,34.1,0.3,0.0,,5.4,,1014.0,
2016-09-05,27.2,23.0,34.6,0.0,0.0,,7.9,,1015.5,
2016-09-06,28.2,25.2,35.2,0.3,0.0,,9.4,,1017.3,
2016-09-07,29.9,25.8,35.8,0.0,0.0,171.0,9.0,,1017.5,
2016-09-08,29.4,25.2,35.2,0.0,0.0,183.0,9.7,,1014.7,
2016-09-09,29.2,25.2,35.2,0.0,0.0,169.0,9.0,,1012.8,
2016-09-10,27.6,21.9,34.1,1.3,0.0,,9.4,,1017.1,
2016-09-11,27.3,20.8,34.1,0.0,0.0,,3.6,,1018.8,
2016-09-12,27.8,21.3,34.1,0.0,0.0,,4.7,,1014.0,
2016-09-13,28.2,23.5,34.6,0.0,0.0,,5.0,,1014.0,
2016-09-14,28.5,24.6,33.5,0.0,0.0,,4.7,,1016.2,
2016-09-15,28.7,22.4,34.6,0.0,0.0,,4.3,,1015.0,
2016-09-16,29.3,24.1,35.2,0.0,0.0,,2.9,,1012.8,
2016-09-17,29.6,23.5,35.8,0.0,0.0,,3.6,,1013.8,
2016-09-18,30.4,24.1,36.9,0.0,0.0,,3.2,,1013.6,
2016-09-19,30.5,24.6,37.4,0.0,0.0,,4.0,,1014.8,
2016-09-20,30.2,24.1,37.4,0.0,0.0,,4.3,,1016.2,
2016-09-21,29.2,24.1,35.8,0.0,0.0,,3.2,,1015.3,
2016-09-22,28.1,21.3,34.6,0.0,0.0,,7.6,,1014.0,
2016-09-23,28.0,24.6,34.1,0.8,0.0,148.0,8.6,,1013.5,
2016-09-24,28.0,25.2,36.3,0.3,0.0,154.0,8.6,,,
2016-09-25,25.0,21.3,31.3,19.3,0.0,,5.8,,,
2016-09-26,21.9,19.6,23.0,31.0,0.0,,9.0,,,
2016-09-27,22.1,19.6,26.9,0.0,0.0,3.0,4.7,,1018.0,
2016-09-28,24.2,18.5,31.9,0.0,0.0,,1.8,,1017.2,
2016-09-29,23.0,17.4,30.2,0.0,0.0,,8.6,,1020.8,
2016-09-30,21.5,15.8,28.5,0.0,0.0,,2.5,,1020.8,
2016-10-01,20.7,15.2,26.9,0.0,0.0,,1.8,,1018.0,
2016-10-02,22.1,14.6,29.6,0.0,0.0,,2.5,,1016.5,
2016-10-03,23.6,16.9,30.8,0.0,0.0,,4.0,,1012.9,
2016-10-04,26.6,21.3,33.0,0.0,0.0,,7.9,,1008.7,
2016-10-05,27.9,24.1,33.5,0.0,0.0,154.0,8.3,,1010.5,
2016-10-06,28.0,24.6,33.5,0.0,0.0,,8.6,,1012.1,
2016-10-07,24.7,17.4,31.9,0.0,0.0,,7.6,,1016.3,
2016-10-08,22.1,16.3,30.2,0.0,0.0,14.0,7.9,,1021.9,
2016-10-09,21.6,14.6,29.1,0.0,0.0,39.0,6.5,,1023.0,
2016-10-10,19.5,11.3,29.1,0.0,0.0,,1.8,,1021.4,
2016-10-11,21.5,11.9,31.3,0.0,0.0,,2.2,,1018.9,
2016-10-12,24.8,16.3,33.0,0.0,0.0,197.0,4.3,,1016.8,
2016-10-13,25.8,20.2,31.9,4.3,0.0,,4.0,,,
2016-10-14,24.0,19.6,30.8,0.0,0.0,,4.3,,1018.1,
2016-10-15,26.6,21.9,33.0,0.0,0.0,173.0,7.2,,1015.4,
2016-10-16,27.5,24.1,34.6,0.0,0.0,186.0,7.9,,1013.5,
2016-10-17,27.7,23.5,34.6,0.0,0.0,184.0,9.0,,1010.1,
2016-10-18,27.8,24.1,34.1,0.0,0.0,183.0,9.0,,1010.2,
2016-10-19,28.0,24.1,33.5,0.0,0.0,173.0,7.6,,1012.5,
2016-10-20,24.3,18.5,28.5,0.0,0.0,18.0,10.8,,1018.1,
2016-10-21,18.7,11.9,25.2,0.0,0.0,,5.4,,1023.5,
2016-10-22,17.2,8.5,26.9,0.0,0.0,,3.2,,1021.5,
2016-10-23,20.2,13.0,29.1,0.0,0.0,170.0,4.7,,1020.9,
2016-10-24,23.8,19.6,30.2,0.0,0.0,,5.8,,1022.1,
2016-10-25,23.6,19.6,30.2,0.0,0.0,,5.0,,1020.7,
2016-10-26,23.7,18.0,30.8,0.0,0.0,,3.6,,1019.3,
2016-10-27,24.0,18.0,31.3,0.0,0.0,,4.3,,1021.2,
2016-10-28,23.0,16.3,30.2,0.0,0.0,,4.0,,1021.2,
2016-10-29,23.2,18.0,30.2,0.0,0.0,,4.0,,1019.9,
2016-10-30,23.9,18.5,30.8,0.0,0.0,,3.6,,1019.7,
2016-10-31,22.5,15.8,30.2,0.0,0.0,,6.1,,1017.1,
2016-11-01,26.2,21.9,33.0,8.4,0.0,169.0,7.9,,1014.2,
2016-11-02,25.8,23.0,31.3,0.3,0.0,142.0,9.0,,1016.6,
2016-11-03,23.2,20.2,26.9,27.2,0.0,,7.2,,,
2016-11-04,21.5,20.2,23.0,0.0,0.0,9.0,6.1,,1023.8,
2016-11-05,20.5,17.4,22.4,6.1,0.0,,3.2,,1022.1,
2016-11-06,18.4,15.2,24.6,1.8,0.0,,3.2,,1019.6,
2016-11-07,18.9,16.3,21.9,2.0,0.0,,3.2,,1018.6,
2016-11-08,19.0,16.9,20.8,12.4,0.0,,6.5,,1020.3,
2016-11-09,17.4,15.8,18.5,4.3,0.0,13.0,10.1,,,
2016-11-10,17.5,13.5,21.9,0.0,0.0,,4.0,,1025.7,
2016-11-11,17.1,13.0,23.5,0.0,0.0,,3.2,,1024.0,
2016-11-12,18.5,14.1,25.2,0.0,0.0,,5.8,,1023.0,
2016-11-13,17.9,12.4,24.6,0.0,0.0,,2.5,,1022.0,
2016-11-14,19.2,13.5,28.0,0.0,0.0,,3.2,,1018.2,
2016-11-15,20.7,15.2,30.2,0.0,0.0,,3.2,,1017.3,
2016-11-16,20.9,13.0,30.2,0.0,0.0,226.0,5.0,,1014.9,
2016-11-17,21.5,14.6,28.0,0.0,0.0,178.0,10.4,,,
2016-11-18,19.8,11.3,26.3,0.0,0.0,,10.8,,1019.9,
2016-11-19,11.1,5.2,17.4,0.0,0.0,,8.6,,1034.1,
2016-11-20,10.2,1.9,19.6,0.0,0.0,,3.6,,1028.1,
2016-11-21,15.9,6.9,25.2,0.0,0.0,183.0,7.2,,1019.1,
2016-11-22,20.7,16.9,24.6,12.4,0.0,182.0,7.9,,1013.4,
2016-11-23,17.2,10.8,23.0,3.3,0.0,,5.0,,1019.6,
2016-11-24,16.3,8.0,24.6,0.0,0.0,,1.8,,1022.2,
2016-11-25,16.5,13.0,19.1,0.8,0.0,,6.1,,,
2016-11-26,16.7,11.9,21.3,0.0,0.0,,2.5,,1026.6,
2016-11-27,19.1,13.5,24.6,0.0,0.0,,9.7,,1014.3,
2016-11-28,21.3,10.8,26.3,0.0,0.0,,9.7,,1001.5,
2016-11-29,16.9,9.6,26.3,0.0,0.0,,4.3,,1004.3,
2016-11-30,13.6,5.8,19.6,0.0,0.0,6.0,5.8,,1016.0,
2016-12-01,11.7,3.0,20.8,0.0,0.0,129.0,5.4,,1018.7,
2016-12-02,13.2,10.8,18.0,5.6,0.0,88.0,5.8,,1017.7,
2016-12-03,10.5,9.6,11.3,32.8,0.0,29.0,9.4,,1015.0,
2016-12-04,10.6,9.6,11.9,9.4,0.0,7.0,9.0,,,
2016-12-05,10.0,8.5,11.3,16.0,0.0,,5.0,,,
2016-12-06,10.3,6.3,14.6,0.0,0.0,,7.2,,1013.9,
2016-12-07,9.6,4.1,13.5,0.0,0.0,,4.7,,1019.2,
2016-12-08,6.0,2.4,11.3,0.0,0.0,6.0,16.6,,1032.5,
2016-12-09,4.1,0.8,8.0,0.0,0.0,,7.2,,1036.5,
2016-12-10,7.6,1.9,11.3,0.0,0.0,,5.0,,1029.1,
2016-12-11,14.3,10.2,19.6,0.5,0.0,199.0,6.1,,1016.5,
2016-12-12,13.1,8.0,19.6,0.0,0.0,,4.7,,1016.8,
2016-12-13,16.5,10.2,25.2,0.0,0.0,309.0,6.1,,1015.7,
2016-12-14,10.9,6.3,14.1,0.0,0.0,,6.5,,1021.8,
2016-12-15,10.0,7.4,12.4,0.0,0.0,,7.6,,1025.7,
